FFT Length,65536
Record Length,32768
FFT Sample Rate,+5.000000E+06,
Delta Frequency,+7.629395E+01,
Start Frequency,+0.000000E+00,
Stop Frequency,+2.500000E+06,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS814X HD
Serial Number,SDS08A0Q809397
Software Version,3.8.12.1.1.3.8
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+2.227783E+04,+4.406307E-07,-3.575698E-07,-1.249213E+02,-6.817111E-01
+2.235413E+04,+1.033808E-07,-6.311425E-08,-1.383354E+02,-5.481063E-01
+2.243042E+04,-2.091689E-07,-1.358647E-07,-1.320613E+02,-2.565537E+00
+2.250671E+04,+9.326457E-08,+1.382591E-07,-1.355574E+02,+9.773464E-01
+2.258301E+04,+8.027694E-08,+6.262811E-07,-1.239938E+02,+1.443311E+00
+2.265930E+04,-2.329621E-07,-8.407451E-07,-1.211854E+02,-1.841105E+00
+2.273560E+04,+4.222849E-08,+7.132638E-07,-1.229198E+02,+1.511661E+00
+2.281189E+04,+5.776975E-08,-7.557176E-09,-1.446923E+02,-1.300768E-01
+2.288818E+04,-1.750169E-07,-6.135629E-07,-1.239031E+02,-1.848664E+00
+2.296448E+04,-3.232938E-07,-6.438273E-07,-1.228481E+02,-2.036157E+00
+2.304077E+04,+1.249980E-06,+1.395882E-06,-1.145458E+02,+8.404859E-01
+2.311707E+04,-1.053495E-06,-5.039630E-07,-1.186524E+02,-2.695396E+00
+2.319336E+04,-7.186558E-08,-1.707348E-07,-1.346452E+02,-1.969206E+00
+2.326965E+04,+1.047161E-06,+3.511028E-08,-1.195948E+02,+3.351646E-02
+2.334595E+04,-9.323494E-07,+2.659883E-07,-1.202686E+02,+2.863687E+00
+2.342224E+04,+3.413982E-07,-1.383634E-07,-1.286743E+02,-3.850536E-01
+2.349854E+04,-2.620876E-07,-3.380597E-07,-1.273761E+02,-2.230275E+00
+2.357483E+04,+7.044619E-10,+1.063668E-07,-1.394637E+02,+1.564173E+00
+2.365112E+04,+2.634464E-07,+4.107297E-07,-1.262324E+02,+1.000483E+00
+2.372742E+04,+3.368602E-07,-7.917492E-08,-1.292175E+02,-2.308479E-01
+2.380371E+04,-6.602758E-07,-3.098461E-10,-1.236055E+02,-3.141123E+00
+2.388000E+04,+4.296422E-07,-3.181527E-07,-1.254392E+02,-6.373973E-01
+2.395630E+04,-6.433921E-07,+2.084393E-07,-1.233970E+02,+2.828293E+00
+2.403259E+04,+4.158337E-07,+8.602942E-08,-1.274396E+02,+2.040061E-01
+2.410889E+04,-1.620006E-07,-1.584253E-07,-1.328952E+02,-2.367352E+00
+2.418518E+04,+4.626860E-07,+1.964954E-07,-1.259741E+02,+4.016032E-01
+2.426147E+04,-8.527517E-07,-5.268321E-07,-1.199795E+02,-2.588186E+00
+2.433777E+04,+9.734406E-07,+8.027525E-07,-1.179806E+02,+6.895946E-01
+2.441406E+04,-2.352191E-07,-2.891042E-07,-1.285727E+02,-2.253783E+00
+2.449036E+04,-2.397248E-07,-1.926365E-07,-1.302422E+02,-2.464677E+00
+2.456665E+04,-1.857629E-07,-7.312669E-08,-1.339951E+02,-2.766567E+00
+2.464294E+04,+4.714299E-07,+2.244576E-07,-1.256443E+02,+4.443625E-01
+2.471924E+04,-7.028843E-08,-2.299717E-07,-1.323787E+02,-1.867419E+00
+2.479553E+04,-5.024774E-07,+1.211437E-07,-1.257323E+02,+2.905015E+00
+2.487183E+04,+6.438950E-07,-1.104034E-08,-1.238224E+02,-1.714450E-02
+2.494812E+04,-2.122609E-07,+4.259854E-07,-1.264490E+02,+2.033069E+00
+2.502441E+04,-3.379709E-08,-3.924310E-07,-1.280926E+02,-1.656707E+00
+2.510071E+04,-2.103487E-07,-3.688443E-07,-1.274402E+02,-2.089085E+00
+2.517700E+04,+2.011322E-07,+2.149347E-07,-1.306223E+02,+8.185599E-01
+2.525330E+04,-2.398284E-07,+2.369095E-07,-1.294445E+02,+2.362317E+00
+2.532959E+04,+4.511097E-07,-7.284894E-08,-1.268026E+02,-1.601061E-01
+2.540588E+04,-1.875977E-07,+4.450189E-07,-1.263221E+02,+1.969741E+00
+2.548218E+04,+4.322040E-07,-8.976919E-07,-1.200320E+02,-1.122089E+00
+2.555847E+04,-1.206565E-06,+8.354721E-07,-1.166679E+02,+2.535960E+00
+2.563477E+04,+6.329820E-07,-6.666518E-07,-1.207310E+02,-8.112994E-01
+2.571106E+04,+7.507379E-07,+2.086684E-07,-1.221670E+02,+2.711077E-01
+2.578735E+04,-1.460868E-06,-1.357346E-07,-1.166704E+02,-3.048945E+00
+2.586365E+04,+1.169485E-06,+5.871015E-07,-1.176640E+02,+4.652599E-01
+2.593994E+04,-4.786801E-07,-4.038243E-08,-1.263683E+02,-3.057430E+00
+2.601624E+04,-1.494028E-08,-7.505842E-07,-1.224903E+02,-1.590698E+00
+2.609253E+04,+1.480371E-07,+4.046301E-07,-1.273133E+02,+1.220065E+00
+2.616882E+04,-4.904344E-07,+2.189798E-07,-1.253989E+02,+2.721652E+00
+2.624512E+04,+6.742054E-07,-6.986315E-07,-1.202565E+02,-8.031887E-01
+2.632141E+04,+1.745857E-07,+8.699561E-07,-1.210386E+02,+1.372744E+00
+2.639771E+04,-4.876040E-07,-4.187412E-07,-1.238394E+02,-2.432027E+00
+2.647400E+04,-2.009723E-07,+1.298507E-07,-1.324222E+02,+2.567955E+00
+2.655029E+04,+4.500939E-07,-5.077499E-07,-1.233687E+02,-8.455192E-01
+2.662659E+04,-2.391309E-08,+4.445646E-07,-1.270287E+02,+1.624534E+00
+2.670288E+04,-2.902150E-07,+8.047788E-08,-1.304239E+02,+2.871085E+00
+2.677917E+04,+6.691771E-07,+1.186187E-07,-1.233548E+02,+1.754382E-01
+2.685547E+04,-8.747949E-07,-4.039242E-07,-1.203226E+02,-2.709022E+00
+2.693176E+04,+5.953544E-07,+2.497692E-07,-1.238004E+02,+3.972287E-01
+2.700806E+04,-5.964152E-07,-1.415201E-07,-1.242511E+02,-2.908617E+00
+2.708435E+04,+8.715588E-07,-2.372341E-07,-1.208837E+02,-2.657567E-01
+2.716064E+04,-4.703876E-07,+6.012980E-07,-1.223446E+02,+2.234643E+00
+2.723694E+04,+1.861864E-08,-5.121321E-07,-1.258066E+02,-1.534457E+00
+2.731323E+04,-9.525782E-08,+1.044499E-06,-1.195859E+02,+1.661744E+00
+2.738953E+04,-4.521484E-07,-1.267245E-06,-1.174224E+02,-1.913513E+00
+2.746582E+04,+9.982132E-07,+1.841711E-07,-1.198702E+02,+1.824490E-01
+2.754211E+04,-6.204675E-07,+5.856604E-08,-1.241071E+02,+3.047481E+00
+2.761841E+04,-4.359939E-08,+8.449824E-07,-1.214515E+02,+1.622349E+00
+2.769470E+04,-9.292479E-08,-9.863320E-07,-1.200812E+02,-1.664732E+00
+2.777100E+04,+2.928737E-07,+3.402584E-07,-1.269562E+02,+8.601007E-01
+2.784729E+04,+2.593200E-08,+4.983005E-08,-1.450093E+02,+1.090955E+00
+2.792358E+04,-1.172142E-07,-7.069664E-07,-1.228942E+02,-1.735101E+00
+2.799988E+04,+4.115446E-08,+1.092798E-06,-1.192230E+02,+1.533154E+00
+2.807617E+04,+2.042071E-07,-3.388161E-07,-1.280549E+02,-1.028388E+00
+2.815247E+04,-2.134721E-07,-2.128294E-07,-1.304160E+02,-2.357702E+00
+2.822876E+04,-5.642392E-09,+3.821149E-08,-1.482625E+02,+1.717399E+00
+2.830505E+04,+3.239224E-07,+2.261322E-07,-1.280670E+02,+6.094538E-01
+2.838135E+04,-5.771088E-07,-2.381967E-07,-1.240917E+02,-2.750151E+00
+2.845764E+04,+9.261189E-07,+6.565875E-08,-1.206449E+02,+7.077825E-02
+2.853394E+04,-1.142132E-06,+7.669541E-08,-1.188261E+02,+3.074542E+00
+2.861023E+04,+1.902901E-07,-2.906868E-07,-1.291826E+02,-9.911785E-01
+2.868652E+04,+5.466194E-07,+5.106930E-07,-1.225212E+02,+7.514322E-01
+2.876282E+04,-4.721949E-07,-3.744266E-07,-1.243990E+02,-2.471166E+00
+2.883911E+04,+2.289551E-07,+2.161968E-07,-1.300366E+02,+7.567455E-01
+2.891541E+04,+1.982564E-07,-2.190948E-07,-1.305895E+02,-8.352870E-01
+2.899170E+04,+7.342570E-08,+6.120514E-08,-1.403918E+02,+6.948754E-01
+2.906799E+04,-4.632382E-07,+2.699762E-07,-1.254140E+02,+2.613914E+00
+2.914429E+04,+4.291708E-08,-4.633507E-07,-1.266447E+02,-1.478436E+00
+2.922058E+04,+4.280662E-07,+2.705915E-07,-1.259098E+02,+5.637068E-01
+2.929688E+04,-6.448940E-07,+5.730035E-08,-1.237761E+02,+3.052973E+00
+2.937317E+04,+7.103553E-08,-1.405541E-07,-1.360552E+02,-1.102841E+00
+2.944946E+04,+8.674617E-07,+4.093848E-07,-1.203617E+02,+4.409439E-01
+2.952576E+04,-8.067977E-07,-7.025836E-07,-1.194137E+02,-2.425129E+00
+2.960205E+04,+1.449340E-07,+3.244141E-07,-1.289877E+02,+1.150643E+00
+2.967834E+04,-2.122735E-08,-5.052282E-07,-1.259226E+02,-1.612787E+00
+2.975464E+04,+7.913536E-07,+7.841054E-07,-1.190621E+02,+7.807975E-01
+2.983093E+04,-1.015756E-06,-3.524243E-07,-1.193706E+02,-2.807631E+00
+2.990723E+04,+5.192267E-07,-3.021722E-08,-1.256782E+02,-5.813101E-02
+2.998352E+04,-4.016067E-07,+7.176145E-10,-1.279240E+02,+3.139806E+00
+3.005981E+04,+4.122473E-07,+1.489517E-07,-1.271639E+02,+3.467205E-01
+3.013611E+04,-5.221332E-07,+2.456723E-07,-1.247758E+02,+2.701809E+00
+3.021240E+04,+6.306976E-07,-2.491551E-07,-1.233738E+02,-3.762290E-01
+3.028870E+04,-4.287222E-07,-1.725216E-07,-1.267047E+02,-2.759012E+00
+3.036499E+04,+1.503868E-07,+2.927268E-07,-1.296535E+02,+1.096214E+00
+3.044128E+04,-2.563044E-07,+1.357790E-07,-1.307506E+02,+2.654424E+00
+3.051758E+04,+1.243897E-07,-1.935980E-07,-1.327611E+02,-9.997007E-01
+3.059387E+04,+2.599501E-07,-5.247877E-07,-1.246474E+02,-1.110881E+00
+3.067017E+04,+1.633050E-07,+2.638631E-07,-1.301641E+02,+1.016595E+00
+3.074646E+04,-5.055663E-07,+7.360344E-07,-1.209835E+02,+2.172662E+00
+3.082275E+04,+2.342724E-07,-1.278073E-06,-1.177254E+02,-1.389508E+00
+3.089905E+04,-3.762485E-07,+1.083814E-06,-1.188067E+02,+1.904932E+00
+3.097534E+04,+4.116010E-07,+3.319786E-07,-1.255342E+02,+6.787248E-01
+3.105164E+04,-3.365996E-07,-1.318988E-06,-1.173212E+02,-1.820659E+00
+3.112793E+04,+5.273693E-07,+6.555344E-07,-1.215006E+02,+8.933251E-01
+3.120422E+04,-3.043369E-07,-3.635812E-07,-1.264818E+02,-2.267726E+00
+3.128052E+04,+1.528870E-07,+4.457197E-07,-1.265357E+02,+1.240361E+00
+3.135681E+04,-1.427901E-07,-3.645131E-07,-1.281457E+02,-1.944152E+00
+3.143311E+04,+1.895136E-07,+5.829309E-07,-1.242513E+02,+1.256470E+00
+3.150940E+04,-5.505790E-08,-4.885275E-07,-1.261674E+02,-1.683025E+00
+3.158569E+04,+1.847641E-07,-2.504297E-07,-1.301389E+02,-9.351566E-01
+3.166199E+04,-4.175105E-07,+8.028309E-07,-1.208679E+02,+2.050353E+00
+3.173828E+04,+4.152868E-07,-2.883656E-07,-1.259241E+02,-6.069422E-01
+3.181458E+04,-6.240272E-07,+6.587286E-08,-1.240478E+02,+3.036421E+00
+3.189087E+04,+1.865946E-07,-5.601461E-07,-1.245770E+02,-1.249240E+00
+3.196716E+04,+4.358598E-07,+2.884229E-07,-1.256358E+02,+5.845793E-01
+3.204346E+04,-6.315011E-07,+5.900152E-07,-1.212673E+02,+2.390144E+00
+3.211975E+04,+3.529807E-07,-9.913159E-07,-1.195573E+02,-1.228722E+00
+3.219604E+04,+8.482876E-08,+4.729989E-07,-1.263653E+02,+1.393340E+00
+3.227234E+04,-4.361366E-07,-2.043361E-07,-1.263457E+02,-2.703449E+00
+3.234863E+04,+5.947198E-07,+5.059695E-07,-1.221489E+02,+7.049406E-01
+3.242493E+04,-2.951408E-08,-4.072819E-07,-1.277794E+02,-1.643136E+00
+3.250122E+04,-5.198312E-07,+5.789203E-07,-1.221798E+02,+2.302468E+00
+3.257751E+04,+1.305639E-07,-9.582940E-07,-1.202901E+02,-1.435384E+00
+3.265381E+04,+6.373137E-07,+9.550977E-07,-1.187996E+02,+9.823720E-01
+3.273010E+04,-4.067538E-07,-3.739223E-07,-1.251532E+02,-2.398225E+00
+3.280640E+04,-3.599921E-07,-1.008897E-07,-1.285458E+02,-2.868347E+00
+3.288269E+04,+2.404506E-07,-3.186816E-07,-1.279758E+02,-9.244108E-01
+3.295898E+04,+2.334523E-07,+4.193860E-07,-1.263755E+02,+1.062860E+00
+3.303528E+04,-7.752938E-08,+9.880425E-08,-1.380208E+02,+2.236124E+00
+3.311157E+04,-3.199031E-07,-5.715707E-07,-1.236751E+02,-2.081049E+00
+3.318787E+04,+1.313281E-08,+4.680224E-07,-1.265912E+02,+1.542743E+00
+3.326416E+04,+3.024915E-07,-2.944444E-07,-1.274910E+02,-7.719183E-01
+3.334045E+04,+1.115998E-07,+9.239304E-07,-1.206243E+02,+1.450591E+00
+3.341675E+04,-1.747647E-07,-1.009994E-06,-1.197855E+02,-1.742135E+00
+3.349304E+04,-2.172126E-07,-2.953721E-07,-1.287152E+02,-2.204879E+00
+3.356934E+04,+2.285673E-07,+1.251886E-06,-1.179063E+02,+1.390207E+00
+3.364563E+04,-2.096291E-07,-9.699107E-07,-1.200671E+02,-1.783655E+00
+3.372192E+04,+7.339532E-07,-5.254874E-09,-1.226864E+02,-7.159563E-03
+3.379822E+04,-1.231739E-06,+6.077351E-07,-1.172434E+02,+2.683242E+00
+3.387451E+04,+8.127147E-07,-3.589323E-07,-1.210274E+02,-4.158851E-01
+3.395081E+04,-2.189310E-07,+7.354251E-08,-1.327295E+02,+2.817519E+00
+3.402710E+04,-6.190963E-09,+5.339916E-07,-1.254487E+02,+1.582389E+00
+3.410339E+04,+3.010830E-07,-9.184573E-07,-1.202955E+02,-1.254022E+00
+3.417969E+04,-3.241350E-07,+3.210116E-07,-1.268170E+02,+2.361036E+00
+3.425598E+04,-2.401896E-07,+3.180865E-07,-1.279896E+02,+2.217558E+00
+3.433228E+04,+7.447798E-07,-4.008407E-07,-1.214547E+02,-4.937388E-01
+3.440857E+04,-6.855386E-07,+2.970520E-07,-1.225321E+02,+2.732703E+00
+3.448486E+04,+4.384811E-07,-3.122014E-07,-1.253800E+02,-6.187386E-01
+3.456116E+04,-3.822108E-07,+2.085608E-07,-1.272220E+02,+2.642080E+00
+3.463745E+04,+2.116198E-07,-7.231508E-07,-1.224586E+02,-1.286109E+00
+3.471375E+04,+3.219275E-07,+1.300292E-06,-1.174608E+02,+1.328096E+00
+3.479004E+04,-3.559891E-07,-5.754030E-07,-1.233931E+02,-2.124836E+00
+3.486633E+04,-1.441489E-07,-3.027926E-07,-1.294899E+02,-2.015113E+00
+3.494263E+04,+2.648208E-07,+4.056173E-07,-1.262957E+02,+9.923968E-01
+3.501892E+04,-1.126020E-07,+7.169981E-08,-1.374909E+02,+2.574585E+00
+3.509521E+04,-1.653138E-07,+1.892433E-08,-1.355773E+02,+3.027614E+00
+3.517151E+04,+6.345522E-07,-6.333370E-07,-1.209487E+02,-7.844397E-01
+3.524780E+04,-4.732009E-07,+6.326867E-07,-1.220467E+02,+2.212967E+00
+3.532410E+04,-2.627081E-07,-2.160870E-07,-1.293663E+02,-2.453260E+00
+3.540039E+04,+3.919335E-07,-3.454853E-07,-1.256388E+02,-7.224938E-01
+3.547668E+04,+2.488152E-09,+3.852472E-07,-1.282850E+02,+1.564338E+00
+3.555298E+04,+2.479003E-07,-4.784144E-07,-1.253710E+02,-1.092718E+00
+3.562927E+04,-1.703588E-07,+9.635326E-07,-1.201890E+02,+1.745794E+00
+3.570557E+04,-3.786204E-07,-1.006902E-06,-1.193659E+02,-1.930465E+00
+3.578186E+04,+4.758359E-07,+4.131262E-07,-1.240111E+02,+7.149721E-01
+3.585815E+04,-8.122848E-07,+3.991962E-07,-1.208663E+02,+2.684809E+00
+3.593445E+04,+9.117516E-07,-3.237383E-07,-1.202868E+02,-3.411869E-01
+3.601074E+04,-1.097140E-06,-1.424837E-07,-1.191221E+02,-3.012447E+00
+3.608704E+04,+1.251431E-06,+1.336110E-07,-1.180026E+02,+1.063636E-01
+3.616333E+04,-3.055863E-07,+3.379317E-07,-1.268281E+02,+2.305973E+00
+3.623962E+04,-4.766059E-07,-6.335321E-07,-1.220168E+02,-2.215767E+00
+3.631592E+04,+3.754665E-07,+1.405518E-07,-1.279390E+02,+3.581911E-01
+3.639221E+04,-2.859413E-07,+2.096979E-07,-1.290054E+02,+2.508826E+00
+3.646851E+04,+2.750799E-07,-1.219627E-07,-1.304314E+02,-4.173282E-01
+3.654480E+04,+8.508078E-09,-8.508731E-08,-1.413595E+02,-1.471135E+00
+3.662109E+04,-3.053354E-07,+1.004390E-07,-1.298583E+02,+2.823795E+00
+3.669739E+04,+5.827076E-07,-4.083706E-08,-1.246697E+02,-6.996716E-02
+3.677368E+04,-4.711699E-07,+5.926137E-07,-1.224170E+02,+2.242525E+00
+3.684998E+04,-3.542020E-07,-1.149484E-06,-1.183960E+02,-1.869704E+00
+3.692627E+04,+9.142474E-07,+2.701358E-07,-1.204152E+02,+2.872988E-01
+3.700256E+04,-4.685216E-07,+1.083816E-06,-1.185568E+02,+1.978824E+00
+3.707886E+04,-8.053711E-07,-9.693862E-07,-1.179906E+02,-2.264041E+00
+3.715515E+04,+2.515008E-07,+1.048965E-06,-1.193420E+02,+1.335477E+00
+3.723145E+04,+1.114996E-06,-1.406387E-06,-1.149199E+02,-9.004557E-01
+3.730774E+04,-2.052244E-07,+8.356150E-07,-1.213055E+02,+1.811627E+00
+3.738403E+04,-2.005183E-07,-1.000204E-06,-1.198271E+02,-1.768651E+00
+3.746033E+04,-2.016251E-07,+1.355362E-06,-1.172638E+02,+1.718474E+00
+3.753662E+04,-2.918109E-07,-9.105787E-07,-1.203891E+02,-1.880923E+00
+3.761292E+04,+2.713672E-07,+7.739219E-07,-1.217225E+02,+1.233552E+00
+3.768921E+04,+3.052430E-07,-1.173211E-06,-1.183280E+02,-1.316262E+00
+3.776550E+04,-2.304167E-07,+1.245572E-06,-1.179465E+02,+1.753717E+00
+3.784180E+04,+1.397430E-07,-5.667701E-07,-1.246756E+02,-1.329058E+00
+3.791809E+04,-4.375346E-07,+1.126709E-07,-1.269009E+02,+2.889555E+00
+3.799438E+04,+1.207230E-07,-5.863242E-07,-1.244569E+02,-1.367736E+00
+3.807068E+04,+9.306742E-07,+1.092096E-06,-1.168638E+02,+8.650318E-01
+3.814697E+04,-1.484017E-06,-6.691514E-07,-1.157674E+02,-2.717986E+00
+3.822327E+04,+5.762368E-07,+9.308649E-08,-1.246761E+02,+1.601585E-01
+3.829956E+04,+4.705582E-07,-3.573485E-07,-1.245702E+02,-6.494988E-01
+3.837585E+04,-4.930663E-08,+4.908526E-07,-1.261374E+02,+1.670911E+00
+3.845215E+04,-4.889383E-07,-8.945920E-09,-1.262135E+02,-3.123298E+00
+3.852844E+04,+5.323495E-08,-1.012499E-07,-1.388321E+02,-1.086740E+00
+3.860474E+04,+2.057947E-07,-3.980465E-08,-1.335718E+02,-1.910600E-01
+3.868103E+04,+5.243259E-08,-5.834871E-08,-1.421086E+02,-8.387510E-01
+3.875732E+04,-5.994943E-07,+1.427601E-07,-1.242048E+02,+2.907813E+00
+3.883362E+04,+8.443180E-07,-4.699890E-07,-1.202976E+02,-5.079339E-01
+3.890991E+04,-4.011619E-07,+1.094147E-06,-1.186707E+02,+1.922221E+00
+3.898621E+04,-9.880640E-08,-6.794741E-07,-1.232657E+02,-1.715200E+00
+3.906250E+04,+1.539700E-07,-4.389333E-07,-1.266480E+02,-1.233425E+00
+3.913879E+04,+4.213238E-07,+5.911998E-07,-1.227816E+02,+9.516248E-01
+3.921509E+04,-9.666143E-07,-2.469359E-07,-1.200204E+02,-2.891477E+00
+3.929138E+04,+5.026731E-07,-1.002716E-07,-1.258048E+02,-1.968925E-01
+3.936768E+04,+3.555918E-07,+5.930874E-07,-1.232039E+02,+1.030700E+00
+3.944397E+04,+9.332228E-08,-2.222434E-07,-1.323582E+02,-1.173245E+00
+3.952026E+04,-1.388656E-06,-7.264185E-07,-1.160976E+02,-2.659629E+00
+3.959656E+04,+1.773982E-06,+3.788834E-07,-1.148273E+02,+2.104166E-01
+3.967285E+04,-1.144287E-06,+5.590588E-07,-1.178996E+02,+2.687135E+00
+3.974915E+04,+5.938957E-07,-8.450367E-07,-1.197192E+02,-9.581905E-01
+3.982544E+04,-2.963021E-07,+7.418658E-07,-1.219507E+02,+1.950786E+00
+3.990173E+04,+6.604964E-08,-4.255922E-07,-1.273168E+02,-1.416830E+00
+3.997803E+04,+3.707594E-08,+5.599111E-07,-1.250186E+02,+1.504675E+00
+4.005432E+04,-2.121824E-07,-5.653385E-07,-1.243815E+02,-1.929847E+00
+4.013062E+04,+8.722860E-08,-3.254687E-07,-1.294486E+02,-1.308941E+00
+4.020691E+04,+2.571430E-08,+7.020872E-07,-1.230664E+02,+1.534187E+00
+4.028320E+04,+7.378151E-07,-1.965335E-07,-1.223433E+02,-2.603275E-01
+4.035950E+04,-1.344030E-06,-7.088111E-08,-1.174198E+02,-3.088904E+00
+4.043579E+04,+8.818803E-07,-5.116762E-07,-1.198316E+02,-5.257413E-01
+4.051208E+04,-4.750584E-07,+1.139943E-06,-1.181669E+02,+1.965649E+00
+4.058838E+04,+1.495091E-07,-6.280315E-07,-1.238010E+02,-1.337087E+00
+4.066467E+04,+2.150572E-07,-4.338004E-07,-1.262998E+02,-1.110553E+00
+4.074097E+04,+3.527369E-07,+5.211483E-07,-1.240228E+02,+9.757799E-01
+4.081726E+04,-1.092063E-06,+6.504248E-07,-1.179165E+02,+2.604420E+00
+4.089355E+04,+1.110282E-06,-1.876082E-06,-1.132309E+02,-1.036422E+00
+4.096985E+04,-5.628717E-07,+1.955874E-06,-1.138276E+02,+1.851010E+00
+4.104614E+04,-1.626665E-07,-1.066875E-06,-1.193379E+02,-1.722101E+00
+4.112244E+04,-4.775364E-08,+3.435624E-07,-1.291968E+02,+1.708907E+00
+4.119873E+04,+4.715750E-07,-1.708015E-07,-1.259937E+02,-3.474963E-01
+4.127502E+04,-2.701898E-07,+7.728694E-07,-1.217371E+02,+1.907109E+00
+4.135132E+04,+5.707461E-07,-1.035416E-06,-1.185454E+02,-1.067014E+00
+4.142761E+04,-9.316008E-07,+7.128023E-08,-1.205900E+02,+3.065228E+00
+4.150391E+04,+4.655072E-07,+5.627747E-07,-1.227294E+02,+8.797098E-01
+4.158020E+04,+3.117736E-07,-1.122787E-07,-1.295936E+02,-3.456698E-01
+4.165649E+04,-3.353148E-07,-5.646332E-07,-1.236527E+02,-2.106691E+00
+4.173279E+04,+1.257207E-07,+5.048244E-07,-1.256759E+02,+1.326723E+00
+4.180908E+04,-2.931671E-07,-3.473245E-07,-1.268491E+02,-2.271839E+00
+4.188538E+04,+4.153641E-09,+4.304272E-07,-1.273216E+02,+1.561147E+00
+4.196167E+04,+1.136615E-07,-8.968488E-08,-1.367856E+02,-6.680301E-01
+4.203796E+04,+4.981374E-07,-1.418919E-07,-1.257142E+02,-2.774957E-01
+4.211426E+04,-7.344461E-07,-2.646053E-07,-1.221508E+02,-2.795790E+00
+4.219055E+04,+3.287633E-08,+7.693379E-07,-1.222697E+02,+1.528089E+00
+4.226685E+04,+3.826129E-07,-6.970149E-07,-1.219913E+02,-1.068774E+00
+4.234314E+04,-2.518876E-07,+2.768840E-07,-1.285352E+02,+2.308957E+00
+4.241943E+04,+3.374982E-07,+4.114654E-09,-1.294339E+02,+1.219103E-02
+4.249573E+04,-5.913270E-07,-3.065056E-07,-1.235300E+02,-2.663385E+00
+4.257202E+04,+4.779680E-07,+5.804504E-07,-1.224766E+02,+8.819232E-01
+4.264832E+04,+1.647747E-07,-4.041606E-07,-1.272011E+02,-1.183673E+00
+4.272461E+04,-2.446078E-07,+2.989990E-07,-1.282613E+02,+2.256470E+00
+4.280090E+04,+2.311436E-07,-4.714477E-07,-1.255958E+02,-1.114951E+00
+4.287720E+04,-2.954460E-07,+5.343013E-07,-1.242856E+02,+2.075907E+00
+4.295349E+04,-3.568931E-07,-4.222207E-07,-1.251479E+02,-2.272542E+00
+4.302979E+04,+5.535912E-07,-1.604626E-07,-1.247859E+02,-2.821260E-01
+4.310608E+04,-1.675727E-07,+4.109999E-08,-1.352622E+02,+2.901074E+00
+4.318237E+04,+3.177918E-07,+4.948723E-07,-1.246106E+02,+9.999458E-01
+4.325867E+04,-8.823061E-07,+3.704302E-07,-1.203825E+02,+2.744098E+00
+4.333496E+04,+9.623428E-07,-1.170851E-06,-1.163884E+02,-8.828333E-01
+4.341125E+04,-4.906610E-07,+8.175044E-07,-1.204141E+02,+2.111358E+00
+4.348755E+04,-1.431527E-07,-4.469191E-07,-1.265712E+02,-1.880781E+00
+4.356384E+04,+4.575527E-07,+5.124268E-07,-1.232612E+02,+8.419104E-01
+4.364014E+04,-2.042465E-07,-3.492645E-07,-1.278595E+02,-2.099957E+00
+4.371643E+04,-3.163087E-07,+2.811273E-08,-1.299636E+02,+3.052948E+00
+4.379272E+04,+5.228296E-07,-4.422068E-07,-1.232892E+02,-7.020479E-01
+4.386902E+04,-3.515130E-07,+9.411807E-07,-1.199594E+02,+1.928234E+00
+4.394531E+04,-3.017830E-08,-2.864975E-07,-1.308097E+02,-1.675745E+00
+4.402161E+04,+1.577665E-07,-6.424817E-07,-1.235885E+02,-1.330003E+00
+4.409790E+04,+3.435042E-07,+6.368867E-07,-1.228098E+02,+1.076167E+00
+4.417419E+04,-3.343482E-08,-2.144130E-07,-1.332706E+02,-1.725487E+00
+4.425049E+04,-6.463879E-07,-1.118475E-07,-1.236620E+02,-2.970255E+00
+4.432678E+04,+4.695748E-07,+3.990276E-07,-1.242053E+02,+7.043568E-01
+4.440308E+04,-1.368370E-07,-7.200579E-07,-1.226986E+02,-1.758593E+00
+4.447937E+04,-1.863740E-08,+7.866936E-07,-1.220815E+02,+1.594483E+00
+4.455566E+04,-3.892559E-08,-2.026422E-07,-1.337080E+02,-1.760575E+00
+4.463196E+04,+6.168223E-07,-3.017155E-07,-1.232652E+02,-4.549260E-01
+4.470825E+04,-6.071332E-07,-1.633829E-07,-1.240307E+02,-2.878715E+00
+4.478455E+04,-6.193917E-07,+8.309428E-07,-1.196895E+02,+2.211352E+00
+4.486084E+04,+6.631901E-07,-1.153256E-06,-1.175207E+02,-1.048918E+00
+4.493713E+04,+6.068709E-07,+1.402221E-06,-1.163180E+02,+1.162344E+00
+4.501343E+04,-8.522874E-07,-8.712212E-07,-1.182815E+02,-2.345209E+00
+4.508972E+04,+6.607931E-07,+4.417487E-07,-1.219943E+02,+5.892797E-01
+4.516602E+04,-1.110361E-06,-7.376984E-07,-1.175029E+02,-2.555177E+00
+4.524231E+04,+1.148184E-06,+2.853609E-07,-1.185395E+02,+2.435968E-01
+4.531860E+04,-3.289994E-07,+4.893915E-07,-1.245874E+02,+2.162663E+00
+4.539490E+04,-2.424756E-07,-5.478173E-07,-1.244503E+02,-1.987497E+00
+4.547119E+04,+1.004288E-07,+3.290713E-07,-1.292674E+02,+1.274586E+00
+4.554749E+04,-1.230535E-07,-5.670036E-07,-1.247284E+02,-1.784506E+00
